ping_id,subscriber_ref,media_id,ping_date,ping_time,playback_position_seconds,device_code
SVP03161,SV100023,SVC0024,2026-02-11,13:31:02,1440,stb
SVP03162,SV100023,SVC0024,2026-02-11,13:32:02,1500,stb
SVP03163,SV100023,SVC0024,2026-02-11,13:33:02,1560,stb
SVP03164,SV100023,SVC0024,2026-02-11,13:34:02,1620,stb
SVP03165,SV100023,SVC0024,2026-02-11,13:35:02,1680,stb
SVP03166,SV100023,SVC0024,2026-02-11,13:36:02,1740,stb
SVP03167,SV100023,SVC0024,2026-02-11,13:37:02,1800,stb
SVP03168,SV100023,SVC0024,2026-02-11,13:38:02,1860,stb
SVP03169,SV100023,SVC0024,2026-02-11,13:39:02,1920,stb
SVP03170,SV100023,SVC0024,2026-02-11,13:40:02,1980,stb
SVP03171,SV100023,SVC0024,2026-02-11,13:41:02,2040,stb
SVP03172,SV100023,SVC0024,2026-02-11,13:42:02,2100,stb
SVP03173,SV100023,SVC0024,2026-02-11,13:43:02,2160,stb
SVP03174,SV100023,SVC0024,2026-02-11,13:44:02,2220,stb
SVP03175,SV100023,SVC0024,2026-02-11,13:45:02,2280,stb
SVP03176,SV100023,SVC0024,2026-02-11,13:46:02,2340,stb
SVP03177,SV100023,SVC0024,2026-02-11,13:47:02,2400,stb
SVP03178,SV100023,SVC0024,2026-02-11,13:48:02,2460,stb
SVP03179,SV100023,SVC0024,2026-02-11,13:49:02,2520,stb
SVP03180,SV100023,SVC0024,2026-02-11,13:50:02,2580,stb
SVP03181,SV100023,SVC0024,2026-02-11,13:52:02,2700,stb
SVP03182,SV100023,SVC0024,2026-02-11,13:53:02,2760,stb
SVP03183,SV100023,SVC0024,2026-02-11,13:54:02,2820,stb
SVP03184,SV100023,SVC0024,2026-02-11,13:55:02,2880,stb
SVP03185,SV100023,SVC0024,2026-02-11,13:56:02,2940,stb
SVP03186,SV100023,SVC0024,2026-02-11,13:57:02,3000,stb
SVP03187,SV100023,SVC0024,2026-02-11,13:59:02,3120,stb
SVP03188,SV100023,SVC0024,2026-02-11,14:00:02,3180,stb
SVP03189,SV100023,SVC0024,2026-02-11,14:01:02,3240,stb
SVP03190,SV100023,SVC0024,2026-02-11,14:02:02,3300,stb
SVP03191,SV100023,SVC0024,2026-02-11,14:03:02,3360,stb
SVP03192,SV100023,SVC0024,2026-02-11,14:04:02,3420,stb
SVP03193,SV100023,SVC0024,2026-02-11,14:05:02,3480,stb
SVP03194,SV100023,SVC0024,2026-02-11,14:06:02,3540,stb
SVP03195,SV100023,SVC0024,2026-02-11,14:07:02,3600,stb
SVP03196,SV100023,SVC0024,2026-02-11,14:08:02,3660,stb
SVP03197,SV100023,SVC0024,2026-02-11,14:09:02,3720,stb
SVP03198,SV100023,SVC0024,2026-02-11,14:10:02,3780,stb
SVP03199,SV100023,SVC0024,2026-02-11,14:11:02,3840,stb
SVP03200,SV100023,SVC0024,2026-02-11,14:12:02,3900,stb
SVP03201,SV100023,SVC0024,2026-02-11,14:13:02,3960,stb
SVP03202,SV100023,SVC0024,2026-02-11,14:14:02,4020,stb
SVP03203,SV100023,SVC0024,2026-02-11,14:15:02,4080,stb
SVP03204,SV100023,SVC0024,2026-02-11,14:16:02,4140,stb
SVP03205,SV100023,SVC0024,2026-02-11,14:17:02,4200,stb
SVP03206,SV100023,SVC0024,2026-02-11,14:18:02,4260,stb
SVP03207,SV100023,SVC0024,2026-02-11,14:19:02,4320,stb
SVP03208,SV100023,SVC0024,2026-02-11,14:20:02,4380,stb
SVP03209,SV100023,SVC0024,2026-02-11,14:21:02,4440,stb
SVP03210,SV100023,SVC0024,2026-02-11,14:22:02,4500,stb
SVP03211,SV100023,SVC0024,2026-02-11,14:23:02,4560,stb
SVP03212,SV100023,SVC0024,2026-02-11,14:24:02,4620,stb
SVP03213,SV100023,SVC0024,2026-02-11,14:25:02,4680,stb
SVP03214,SV100023,SVC0024,2026-02-11,14:26:02,4740,stb
SVP03215,SV100023,SVC0024,2026-02-11,14:27:02,4800,stb
SVP03216,SV100023,SVC0024,2026-02-11,14:28:02,4860,stb
SVP03217,SV100023,SVC0024,2026-02-11,14:29:02,4920,stb
SVP03218,SV100023,SVC0024,2026-02-11,14:30:02,4980,stb
SVP03219,SV100023,SVC0024,2026-02-11,14:31:02,5040,stb
SVP03220,SV100023,SVC0024,2026-02-11,14:32:02,5100,stb
SVP03221,SV100023,SVC0024,2026-02-11,14:33:02,5160,stb
SVP03222,SV100023,SVC0024,2026-02-11,14:34:02,5220,stb
SVP03223,SV100023,SVC0024,2026-02-11,14:35:02,5280,stb
SVP03224,SV100023,SVC0024,2026-02-11,14:37:02,5400,stb
SVP03225,SV100023,SVC0024,2026-02-11,14:38:02,5460,stb
SVP03226,SV100023,SVC0024,2026-02-11,14:39:02,5520,stb
SVP03227,SV100023,SVC0024,2026-02-11,14:40:02,5580,stb
SVP03228,SV100023,SVC0024,2026-02-11,14:41:02,5640,stb
SVP03229,SV100023,SVC0024,2026-02-11,14:42:02,5700,stb
SVP03230,SV100023,SVC0024,2026-02-11,14:43:02,5760,stb
SVP03231,SV100023,SVC0024,2026-02-11,14:44:02,5820,stb
SVP03232,SV100023,SVC0024,2026-02-11,14:45:02,5880,stb
SVP03233,SV100023,SVC0024,2026-02-11,14:46:02,5940,stb
SVP03234,SV100023,SVC0024,2026-02-11,14:47:02,6000,stb
SVP03235,SV100023,SVC0024,2026-02-11,14:48:02,6060,stb
SVP03236,SV100023,SVC0024,2026-02-11,14:49:02,6120,stb
SVP03237,SV100023,SVC0024,2026-02-11,14:50:02,6180,stb
SVP03238,SV100023,SVC0024,2026-02-11,14:52:02,6300,stb
SVP03239,SV100023,SVC0024,2026-02-11,14:53:02,6360,stb
SVP03240,SV100023,SVC0024,2026-02-11,14:54:02,6420,stb
SVP03241,SV100023,SVC0024,2026-02-11,14:55:02,6480,stb
SVP03242,SV100023,SVC0024,2026-02-11,14:56:02,6540,stb
SVP03243,SV100023,SVC0024,2026-02-11,14:57:02,6600,stb
SVP03244,SV100023,SVC0024,2026-02-11,14:59:02,6720,stb
SVP03245,SV100023,SVC0024,2026-02-11,15:01:02,6840,stb
SVP03246,SV100023,SVC0024,2026-02-11,15:02:02,6900,stb
SVP03247,SV100023,SVC0024,2026-02-11,15:03:02,6960,stb
SVP03248,SV100023,SVC0024,2026-02-11,15:04:02,7020,stb
SVP03249,SV100023,SVC0024,2026-02-11,15:05:02,7080,stb
SVP03250,SV100023,SVC0024,2026-02-11,15:06:02,7140,stb
SVP03251,SV100023,SVC0024,2026-02-11,15:07:02,7200,stb
SVP03252,SV100023,SVC0024,2026-02-11,15:08:02,7260,stb
SVP03253,SV100023,SVC0024,2026-02-11,15:09:02,7320,stb
SVP03254,SV100023,SVC0024,2026-02-11,15:10:02,7380,stb
SVP03255,SV100023,SVC0024,2026-02-11,15:11:02,7440,stb
SVP03256,SV100023,SVC0024,2026-02-11,15:12:02,7500,stb
SVP03257,SV100023,SVC0024,2026-02-11,15:13:02,7560,stb
SVP03258,SV100023,SVC0024,2026-02-11,15:14:02,7620,stb
SVP03259,SV100023,SVC0024,2026-02-11,15:16:02,7740,stb
SVP03260,SV100023,SVC0024,2026-02-11,15:17:02,7800,stb
SVP03261,SV100023,SVC0024,2026-02-11,15:18:02,7860,stb
SVP03262,SV100023,SVC0024,2026-02-11,15:19:02,7920,stb
SVP03263,SV100023,SVC0024,2026-02-11,15:20:02,7980,stb
SVP03264,SV100023,SVC0024,2026-02-11,15:21:02,8040,stb
SVP03265,SV100023,SVC0024,2026-02-11,15:22:02,8100,stb
SVP03266,SV100023,SVC0024,2026-02-11,15:23:02,8160,stb
SVP03267,SV100023,SVC0024,2026-02-11,15:24:02,8220,stb
SVP03268,SV100023,SVC0024,2026-02-11,15:25:02,8280,stb
SVP03269,SV100023,SVC0024,2026-02-11,15:26:02,8340,stb
SVP03270,SV100023,SVC0024,2026-02-11,15:27:02,8400,stb
SVP03271,SV100023,SVC0024,2026-02-11,15:28:02,8460,stb
SVP03272,SV100023,SVC0024,2026-02-11,15:30:02,8580,stb
SVP03273,SV100023,SVC0024,2026-02-11,15:31:02,8640,stb
SVP03274,SV100023,SVC0024,2026-02-11,15:32:02,8700,stb
SVP03275,SV100023,SVC0024,2026-02-11,15:33:02,8760,stb
SVP03276,SV100023,SVC0024,2026-02-11,15:34:02,8820,stb
SVP03277,SV100023,SVC0024,2026-02-11,15:35:02,8880,stb
SVP03278,SV100023,SVC0024,2026-02-11,15:36:02,8940,stb
SVP03279,SV100023,SVC0024,2026-02-11,15:37:02,9000,stb
SVP03280,SV100023,SVC0024,2026-02-11,15:38:02,9060,stb
SVP03281,SV100023,SVC0024,2026-02-11,15:39:02,9120,stb
SVP03282,SV100023,SVC0024,2026-02-11,15:40:02,9180,stb
SVP03283,SV100023,SVC0024,2026-02-11,15:41:02,9240,stb
SVP03284,SV100023,SVC0024,2026-02-11,15:42:02,9300,stb
SVP03285,SV100023,SVC0024,2026-02-11,15:43:02,9360,stb
SVP03286,SV100023,SVC0024,2026-02-11,15:44:02,9420,stb
SVP03287,SV100023,SVC0024,2026-02-11,15:45:02,9480,stb
SVP03288,SV100023,SVC0024,2026-02-11,15:46:02,9540,stb
SVP03289,SV100023,SVC0024,2026-02-11,15:47:02,9600,stb
SVP03290,SV100023,SVC0024,2026-02-11,15:48:02,9660,stb
SVP03291,SV100023,SVC0024,2026-02-11,15:49:02,9720,stb
SVP03292,SV100023,SVC0024,2026-02-11,15:50:02,9780,stb
SVP03293,SV100023,SVC0024,2026-02-11,15:51:02,9840,stb
SVP03294,SV100023,SVC0024,2026-02-11,15:52:02,9900,stb
SVP03295,SV100023,SVC0024,2026-02-11,15:53:02,9960,stb
SVP03296,SV100023,SVC0024,2026-02-11,15:54:02,10020,stb
SVP03297,SV100023,SVC0024,2026-02-11,15:55:02,10080,stb
SVP03298,SV100023,SVC0024,2026-02-11,15:55:28,10106,stb
SVP03299,SV100024,SVC0010,2026-02-14,00:30:14,0,mob
SVP03300,SV100024,SVC0010,2026-02-14,00:31:14,60,mob
SVP03301,SV100024,SVC0010,2026-02-14,00:32:14,120,mob
SVP03302,SV100024,SVC0010,2026-02-14,00:33:14,180,mob
SVP03303,SV100024,SVC0010,2026-02-14,00:34:14,240,mob
SVP03304,SV100024,SVC0010,2026-02-14,00:35:14,300,mob
SVP03305,SV100024,SVC0010,2026-02-14,00:36:14,360,mob
SVP03306,SV100024,SVC0010,2026-02-14,00:37:14,420,mob
SVP03307,SV100024,SVC0010,2026-02-14,00:38:14,480,mob
SVP03308,SV100024,SVC0010,2026-02-14,00:39:14,540,mob
SVP03309,SV100024,SVC0010,2026-02-14,00:40:14,600,mob
SVP03310,SV100024,SVC0010,2026-02-14,00:41:14,660,mob
SVP03311,SV100024,SVC0010,2026-02-14,00:42:14,720,mob
SVP03312,SV100024,SVC0010,2026-02-14,00:43:14,780,mob
SVP03313,SV100024,SVC0010,2026-02-14,00:44:14,840,mob
SVP03314,SV100024,SVC0010,2026-02-14,00:45:14,900,mob
SVP03315,SV100024,SVC0010,2026-02-14,00:46:14,960,mob
SVP03316,SV100024,SVC0010,2026-02-14,00:47:14,1020,mob
SVP03317,SV100024,SVC0010,2026-02-14,00:48:14,1080,mob
SVP03318,SV100024,SVC0010,2026-02-14,00:49:14,1140,mob
SVP03319,SV100024,SVC0010,2026-02-14,00:50:14,1200,mob
SVP03320,SV100024,SVC0010,2026-02-14,00:52:14,1320,mob
SVP03321,SV100024,SVC0010,2026-02-14,00:53:14,1380,mob
SVP03322,SV100024,SVC0010,2026-02-14,00:54:14,1440,mob
SVP03323,SV100024,SVC0010,2026-02-14,00:55:14,1500,mob
SVP03324,SV100024,SVC0010,2026-02-14,00:56:14,1560,mob
SVP03325,SV100024,SVC0010,2026-02-14,00:57:14,1620,mob
SVP03326,SV100024,SVC0010,2026-02-14,00:58:14,1680,mob
SVP03327,SV100024,SVC0010,2026-02-14,00:59:14,1740,mob
SVP03328,SV100024,SVC0010,2026-02-14,01:00:14,1800,mob
SVP03329,SV100024,SVC0010,2026-02-14,01:01:14,1860,mob
SVP03330,SV100024,SVC0010,2026-02-14,01:02:14,1920,mob
SVP03331,SV100024,SVC0010,2026-02-14,01:03:14,1980,mob
SVP03332,SV100024,SVC0010,2026-02-14,01:04:14,2040,mob
SVP03333,SV100024,SVC0010,2026-02-14,01:05:14,2100,mob
SVP03334,SV100024,SVC0010,2026-02-14,01:06:14,2160,mob
SVP03335,SV100024,SVC0010,2026-02-14,01:08:14,2280,mob
SVP03336,SV100024,SVC0010,2026-02-14,01:09:14,2340,mob
SVP03337,SV100024,SVC0010,2026-02-14,01:10:14,2400,mob
SVP03338,SV100024,SVC0010,2026-02-14,01:12:14,2520,mob
SVP03339,SV100024,SVC0010,2026-02-14,01:13:14,2580,mob
SVP03340,SV100024,SVC0010,2026-02-14,01:14:14,2640,mob
SVP03341,SV100024,SVC0010,2026-02-14,01:15:14,2700,mob
SVP03342,SV100024,SVC0010,2026-02-14,01:16:14,2760,mob
SVP03343,SV100024,SVC0010,2026-02-14,01:17:14,2820,mob
SVP03344,SV100024,SVC0010,2026-02-14,01:18:14,2880,mob
SVP03345,SV100024,SVC0010,2026-02-14,01:19:14,2940,mob
SVP03346,SV100024,SVC0010,2026-02-14,01:20:14,3000,mob
SVP03347,SV100024,SVC0010,2026-02-14,01:20:51,3037,mob
SVP03348,SV100023,SVC0009,2026-02-15,13:36:25,0,stb
SVP03349,SV100023,SVC0009,2026-02-15,13:37:25,60,stb
SVP03350,SV100023,SVC0009,2026-02-15,13:38:25,120,stb
SVP03351,SV100023,SVC0009,2026-02-15,13:39:25,180,stb
SVP03352,SV100023,SVC0009,2026-02-15,13:40:25,240,stb
SVP03353,SV100023,SVC0009,2026-02-15,13:41:25,300,stb
SVP03354,SV100023,SVC0009,2026-02-15,13:42:25,360,stb
SVP03355,SV100023,SVC0009,2026-02-15,13:43:25,420,stb
SVP03356,SV100023,SVC0009,2026-02-15,13:44:25,480,stb
SVP03357,SV100023,SVC0009,2026-02-15,13:45:25,540,stb
SVP03358,SV100023,SVC0009,2026-02-15,13:47:25,660,stb
SVP03359,SV100023,SVC0009,2026-02-15,13:48:25,720,stb
SVP03360,SV100023,SVC0009,2026-02-15,13:50:25,840,stb
SVP03361,SV100023,SVC0009,2026-02-15,13:51:25,900,stb
SVP03362,SV100023,SVC0009,2026-02-15,13:52:25,960,stb
SVP03363,SV100023,SVC0009,2026-02-15,13:53:25,1020,stb
SVP03364,SV100023,SVC0009,2026-02-15,13:54:25,1080,stb
SVP03365,SV100023,SVC0009,2026-02-15,13:55:25,1140,stb
SVP03366,SV100023,SVC0009,2026-02-15,13:56:25,1200,stb
SVP03367,SV100023,SVC0009,2026-02-15,13:57:25,1260,stb
SVP03368,SV100023,SVC0009,2026-02-15,13:58:25,1320,stb
SVP03369,SV100023,SVC0009,2026-02-15,13:59:25,1380,stb
SVP03370,SV100023,SVC0009,2026-02-15,14:00:25,1440,stb
SVP03371,SV100023,SVC0009,2026-02-15,14:01:25,1500,stb
SVP03372,SV100023,SVC0009,2026-02-15,14:02:25,1560,stb
SVP03373,SV100023,SVC0009,2026-02-15,14:03:25,1620,stb
SVP03374,SV100023,SVC0009,2026-02-15,14:04:25,1680,stb
SVP03375,SV100023,SVC0009,2026-02-15,14:05:25,1740,stb
SVP03376,SV100023,SVC0009,2026-02-15,14:05:47,1762,stb
SVP03377,SV100020,SVC0011,2026-02-16,19:03:42,0,mob
SVP03378,SV100020,SVC0011,2026-02-16,19:04:42,60,mob
SVP03379,SV100020,SVC0011,2026-02-16,19:05:42,120,mob
SVP03380,SV100020,SVC0011,2026-02-16,19:07:42,240,mob
SVP03381,SV100020,SVC0011,2026-02-16,19:08:42,300,mob
SVP03382,SV100020,SVC0011,2026-02-16,19:09:42,360,mob
SVP03383,SV100020,SVC0011,2026-02-16,19:10:42,420,mob
SVP03384,SV100020,SVC0011,2026-02-16,19:11:42,480,mob
SVP03385,SV100020,SVC0011,2026-02-16,19:12:42,540,mob
SVP03386,SV100020,SVC0011,2026-02-16,19:13:42,600,mob
SVP03387,SV100020,SVC0011,2026-02-16,19:14:42,660,mob
SVP03388,SV100020,SVC0011,2026-02-16,19:15:42,720,mob
SVP03389,SV100020,SVC0011,2026-02-16,19:16:42,780,mob
SVP03390,SV100020,SVC0011,2026-02-16,19:17:42,840,mob
SVP03391,SV100020,SVC0011,2026-02-16,19:18:42,900,mob
SVP03392,SV100020,SVC0011,2026-02-16,19:19:42,960,mob
SVP03393,SV100020,SVC0011,2026-02-16,19:20:42,1020,mob
SVP03394,SV100020,SVC0011,2026-02-16,19:21:42,1080,mob
SVP03395,SV100020,SVC0011,2026-02-16,19:22:42,1140,mob
SVP03396,SV100020,SVC0011,2026-02-16,19:23:42,1200,mob
SVP03397,SV100020,SVC0011,2026-02-16,19:24:42,1260,mob
SVP03398,SV100020,SVC0011,2026-02-16,19:25:42,1320,mob
SVP03399,SV100020,SVC0011,2026-02-16,19:26:42,1380,mob
SVP03400,SV100020,SVC0011,2026-02-16,19:27:42,1440,mob
SVP03401,SV100020,SVC0011,2026-02-16,19:28:42,1500,mob
SVP03402,SV100020,SVC0011,2026-02-16,19:29:42,1560,mob
SVP03403,SV100020,SVC0011,2026-02-16,19:30:42,1620,mob
SVP03404,SV100020,SVC0011,2026-02-16,19:31:42,1680,mob
SVP03405,SV100020,SVC0011,2026-02-16,19:32:42,1740,mob
SVP03406,SV100020,SVC0011,2026-02-16,19:33:42,1800,mob
SVP03407,SV100020,SVC0011,2026-02-16,19:34:42,1860,mob
SVP03408,SV100020,SVC0011,2026-02-16,19:35:42,1920,mob
SVP03409,SV100020,SVC0011,2026-02-16,19:36:42,1980,mob
SVP03410,SV100020,SVC0011,2026-02-16,19:38:42,2100,mob
SVP03411,SV100020,SVC0011,2026-02-16,19:40:42,2220,mob
SVP03412,SV100020,SVC0011,2026-02-16,19:41:42,2280,mob
SVP03413,SV100020,SVC0011,2026-02-16,19:42:42,2340,mob
SVP03414,SV100020,SVC0011,2026-02-16,19:43:42,2400,mob
SVP03415,SV100020,SVC0011,2026-02-16,19:44:42,2460,mob
SVP03416,SV100020,SVC0011,2026-02-16,19:45:42,2520,mob
SVP03417,SV100020,SVC0011,2026-02-16,19:46:42,2580,mob
SVP03418,SV100020,SVC0011,2026-02-16,19:47:42,2640,mob
SVP03419,SV100020,SVC0011,2026-02-16,19:48:42,2700,mob
SVP03420,SV100020,SVC0011,2026-02-16,19:49:42,2760,mob
SVP03421,SV100020,SVC0011,2026-02-16,19:50:42,2820,mob
SVP03422,SV100020,SVC0011,2026-02-16,19:51:42,2880,mob
SVP03423,SV100020,SVC0011,2026-02-16,19:52:42,2940,mob
SVP03424,SV100020,SVC0011,2026-02-16,19:53:17,2975,mob
SVP03425,SV100018,SVC0019,2026-02-18,06:45:47,0,mob
SVP03426,SV100018,SVC0019,2026-02-18,06:46:47,60,mob
SVP03427,SV100018,SVC0019,2026-02-18,06:47:47,120,mob
SVP03428,SV100018,SVC0019,2026-02-18,06:48:47,180,mob
SVP03429,SV100018,SVC0019,2026-02-18,06:49:47,240,mob
SVP03430,SV100018,SVC0019,2026-02-18,06:50:47,300,mob
SVP03431,SV100018,SVC0019,2026-02-18,06:51:47,360,mob
SVP03432,SV100018,SVC0019,2026-02-18,06:52:47,420,mob
SVP03433,SV100018,SVC0019,2026-02-18,06:53:47,480,mob
SVP03434,SV100018,SVC0019,2026-02-18,06:54:47,540,mob
SVP03435,SV100018,SVC0019,2026-02-18,06:55:47,600,mob
SVP03436,SV100018,SVC0019,2026-02-18,06:56:47,660,mob
SVP03437,SV100018,SVC0019,2026-02-18,06:57:47,720,mob
SVP03438,SV100018,SVC0019,2026-02-18,06:58:47,780,mob
SVP03439,SV100018,SVC0019,2026-02-18,06:59:47,840,mob
SVP03440,SV100018,SVC0019,2026-02-18,07:00:47,900,mob
SVP03441,SV100018,SVC0019,2026-02-18,07:01:47,960,mob
SVP03442,SV100018,SVC0019,2026-02-18,07:02:47,1020,mob
SVP03443,SV100018,SVC0019,2026-02-18,07:03:47,1080,mob
SVP03444,SV100018,SVC0019,2026-02-18,07:04:47,1140,mob
SVP03445,SV100018,SVC0019,2026-02-18,07:05:47,1200,mob
SVP03446,SV100018,SVC0019,2026-02-18,07:06:47,1260,mob
SVP03447,SV100018,SVC0019,2026-02-18,07:07:47,1320,mob
SVP03448,SV100018,SVC0019,2026-02-18,07:08:47,1380,mob
SVP03449,SV100018,SVC0019,2026-02-18,07:09:47,1440,mob
SVP03450,SV100018,SVC0019,2026-02-18,07:10:47,1500,mob
SVP03451,SV100018,SVC0019,2026-02-18,07:11:47,1560,mob
SVP03452,SV100018,SVC0019,2026-02-18,07:12:47,1620,mob
SVP03453,SV100018,SVC0019,2026-02-18,07:13:47,1680,mob
SVP03454,SV100018,SVC0019,2026-02-18,07:14:47,1740,mob
SVP03455,SV100018,SVC0019,2026-02-18,07:15:47,1800,mob
SVP03456,SV100018,SVC0019,2026-02-18,07:16:47,1860,mob
SVP03457,SV100018,SVC0019,2026-02-18,07:17:47,1920,mob
SVP03458,SV100018,SVC0019,2026-02-18,07:18:47,1980,mob
SVP03459,SV100018,SVC0019,2026-02-18,07:19:47,2040,mob
SVP03460,SV100018,SVC0019,2026-02-18,07:20:47,2100,mob
SVP03461,SV100018,SVC0019,2026-02-18,07:21:47,2160,mob
SVP03462,SV100018,SVC0019,2026-02-18,07:22:47,2220,mob
SVP03463,SV100018,SVC0019,2026-02-18,07:24:47,2340,mob
SVP03464,SV100018,SVC0019,2026-02-18,07:25:47,2400,mob
SVP03465,SV100018,SVC0019,2026-02-18,07:26:47,2460,mob
SVP03466,SV100018,SVC0019,2026-02-18,07:27:47,2520,mob
SVP03467,SV100018,SVC0019,2026-02-18,07:28:47,2580,mob
SVP03468,SV100018,SVC0019,2026-02-18,07:29:47,2640,mob
SVP03469,SV100018,SVC0019,2026-02-18,07:30:47,2700,mob
SVP03470,SV100018,SVC0019,2026-02-18,07:31:47,2760,mob
SVP03471,SV100018,SVC0019,2026-02-18,07:32:47,2820,mob
SVP03472,SV100018,SVC0019,2026-02-18,07:33:47,2880,mob
SVP03473,SV100018,SVC0019,2026-02-18,07:34:47,2940,mob
SVP03474,SV100018,SVC0019,2026-02-18,07:35:47,3000,mob
SVP03475,SV100018,SVC0019,2026-02-18,07:36:47,3060,mob
SVP03476,SV100018,SVC0019,2026-02-18,07:37:47,3120,mob
SVP03477,SV100018,SVC0019,2026-02-18,07:38:47,3180,mob
SVP03478,SV100018,SVC0019,2026-02-18,07:39:47,3240,mob
SVP03479,SV100018,SVC0019,2026-02-18,07:40:47,3300,mob
SVP03480,SV100018,SVC0019,2026-02-18,07:42:47,3420,mob
SVP03481,SV100018,SVC0019,2026-02-18,07:43:47,3480,mob
SVP03482,SV100018,SVC0019,2026-02-18,07:44:47,3540,mob
SVP03483,SV100018,SVC0019,2026-02-18,07:45:47,3600,mob
SVP03484,SV100018,SVC0019,2026-02-18,07:47:47,3720,mob
SVP03485,SV100018,SVC0019,2026-02-18,07:48:47,3780,mob
SVP03486,SV100018,SVC0019,2026-02-18,07:49:47,3840,mob
SVP03487,SV100018,SVC0019,2026-02-18,07:50:47,3900,mob
SVP03488,SV100018,SVC0019,2026-02-18,07:51:47,3960,mob
SVP03489,SV100018,SVC0019,2026-02-18,07:52:47,4020,mob
SVP03490,SV100018,SVC0019,2026-02-18,07:53:47,4080,mob
SVP03491,SV100018,SVC0019,2026-02-18,07:54:47,4140,mob
SVP03492,SV100018,SVC0019,2026-02-18,07:55:14,4167,mob
SVP03493,SV100012,SVC0005,2026-02-18,18:00:33,0,mob
SVP03494,SV100012,SVC0005,2026-02-18,18:01:33,60,mob
SVP03495,SV100012,SVC0005,2026-02-18,18:02:33,120,mob
SVP03496,SV100012,SVC0005,2026-02-18,18:03:33,180,mob
SVP03497,SV100012,SVC0005,2026-02-18,18:04:33,240,mob
SVP03498,SV100012,SVC0005,2026-02-18,18:05:33,300,mob
SVP03499,SV100012,SVC0005,2026-02-18,18:06:33,360,mob
SVP03500,SV100012,SVC0005,2026-02-18,18:07:33,420,mob
SVP03501,SV100012,SVC0005,2026-02-18,18:08:33,480,mob
SVP03502,SV100012,SVC0005,2026-02-18,18:09:33,540,mob
SVP03503,SV100012,SVC0005,2026-02-18,18:10:33,600,mob
SVP03504,SV100012,SVC0005,2026-02-18,18:11:33,660,mob
SVP03505,SV100012,SVC0005,2026-02-18,18:12:33,720,mob
SVP03506,SV100012,SVC0005,2026-02-18,18:14:33,840,mob
SVP03507,SV100012,SVC0005,2026-02-18,18:15:33,900,mob
SVP03508,SV100012,SVC0005,2026-02-18,18:16:33,960,mob
SVP03509,SV100012,SVC0005,2026-02-18,18:17:33,1020,mob
SVP03510,SV100012,SVC0005,2026-02-18,18:18:33,1080,mob
SVP03511,SV100012,SVC0005,2026-02-18,18:19:33,1140,mob
SVP03512,SV100012,SVC0005,2026-02-18,18:20:33,1200,mob
SVP03513,SV100012,SVC0005,2026-02-18,18:21:33,1260,mob
SVP03514,SV100012,SVC0005,2026-02-18,18:22:33,1320,mob
SVP03515,SV100012,SVC0005,2026-02-18,18:24:33,1440,mob
SVP03516,SV100012,SVC0005,2026-02-18,18:25:33,1500,mob
SVP03517,SV100012,SVC0005,2026-02-18,18:26:33,1560,mob
SVP03518,SV100012,SVC0005,2026-02-18,18:27:33,1620,mob
SVP03519,SV100012,SVC0005,2026-02-18,18:28:33,1680,mob
SVP03520,SV100012,SVC0005,2026-02-18,18:29:33,1740,mob
SVP03521,SV100012,SVC0005,2026-02-18,18:30:33,1800,mob
SVP03522,SV100012,SVC0005,2026-02-18,18:31:33,1860,mob
SVP03523,SV100012,SVC0005,2026-02-18,18:32:33,1920,mob
SVP03524,SV100012,SVC0005,2026-02-18,18:33:33,1980,mob
SVP03525,SV100012,SVC0005,2026-02-18,18:34:33,2040,mob
SVP03526,SV100012,SVC0005,2026-02-18,18:35:33,2100,mob
SVP03527,SV100012,SVC0005,2026-02-18,18:36:33,2160,mob
SVP03528,SV100012,SVC0005,2026-02-18,18:37:33,2220,mob
SVP03529,SV100012,SVC0005,2026-02-18,18:38:33,2280,mob
SVP03530,SV100012,SVC0005,2026-02-18,18:39:33,2340,mob
SVP03531,SV100012,SVC0005,2026-02-18,18:40:33,2400,mob
SVP03532,SV100012,SVC0005,2026-02-18,18:41:33,2460,mob
SVP03533,SV100012,SVC0005,2026-02-18,18:42:33,2520,mob
SVP03534,SV100012,SVC0005,2026-02-18,18:43:33,2580,mob
SVP03535,SV100012,SVC0005,2026-02-18,18:44:33,2640,mob
SVP03536,SV100012,SVC0005,2026-02-18,18:45:33,2700,mob
SVP03537,SV100012,SVC0005,2026-02-18,18:46:33,2760,mob
SVP03538,SV100012,SVC0005,2026-02-18,18:47:33,2820,mob
SVP03539,SV100012,SVC0005,2026-02-18,18:49:33,2940,mob
SVP03540,SV100012,SVC0005,2026-02-18,18:50:33,3000,mob
SVP03541,SV100012,SVC0005,2026-02-18,18:51:33,3060,mob
SVP03542,SV100012,SVC0005,2026-02-18,18:52:33,3120,mob
SVP03543,SV100012,SVC0005,2026-02-18,18:53:33,3180,mob
SVP03544,SV100012,SVC0005,2026-02-18,18:55:33,3300,mob
SVP03545,SV100012,SVC0005,2026-02-18,18:56:33,3360,mob
SVP03546,SV100012,SVC0005,2026-02-18,18:56:52,3379,mob
SVP03547,SV100023,SVC0025,2026-02-18,20:05:05,0,browser
SVP03548,SV100023,SVC0025,2026-02-18,20:06:05,60,browser
SVP03549,SV100023,SVC0025,2026-02-18,20:07:05,120,browser
SVP03550,SV100023,SVC0025,2026-02-18,20:08:05,180,browser
