ping_id,subscriber_ref,media_id,ping_date,ping_time,playback_position_seconds,device_code
SVP00786,SV100009,SVC0016,2022-02-01,18:09:51,2460,stb
SVP00787,SV100009,SVC0016,2022-02-01,18:10:51,2520,stb
SVP00788,SV100009,SVC0016,2022-02-01,18:11:51,2580,stb
SVP00789,SV100009,SVC0016,2022-02-01,18:12:51,2640,stb
SVP00790,SV100009,SVC0016,2022-02-01,18:13:51,2700,stb
SVP00791,SV100009,SVC0016,2022-02-01,18:14:51,2760,stb
SVP00792,SV100009,SVC0016,2022-02-01,18:15:51,2820,stb
SVP00793,SV100009,SVC0016,2022-02-01,18:16:51,2880,stb
SVP00794,SV100009,SVC0016,2022-02-01,18:17:51,2940,stb
SVP00795,SV100009,SVC0016,2022-02-01,18:18:51,3000,stb
SVP00796,SV100009,SVC0016,2022-02-01,18:19:51,3060,stb
SVP00797,SV100009,SVC0016,2022-02-01,18:20:51,3120,stb
SVP00798,SV100009,SVC0016,2022-02-01,18:21:51,3180,stb
SVP00799,SV100009,SVC0016,2022-02-01,18:22:51,3240,stb
SVP00800,SV100009,SVC0016,2022-02-01,18:23:51,3300,stb
SVP00801,SV100009,SVC0016,2022-02-01,18:24:51,3360,stb
SVP00802,SV100009,SVC0016,2022-02-01,18:25:51,3420,stb
SVP00803,SV100009,SVC0016,2022-02-01,18:26:51,3480,stb
SVP00804,SV100009,SVC0016,2022-02-01,18:27:51,3540,stb
SVP00805,SV100009,SVC0016,2022-02-01,18:28:51,3600,stb
SVP00806,SV100009,SVC0016,2022-02-01,18:29:51,3660,stb
SVP00807,SV100009,SVC0016,2022-02-01,18:30:51,3720,stb
SVP00808,SV100009,SVC0016,2022-02-01,18:31:51,3780,stb
SVP00809,SV100009,SVC0016,2022-02-01,18:32:51,3840,stb
SVP00810,SV100009,SVC0016,2022-02-01,18:33:51,3900,stb
SVP00811,SV100009,SVC0016,2022-02-01,18:34:51,3960,stb
SVP00812,SV100009,SVC0016,2022-02-01,18:35:51,4020,stb
SVP00813,SV100009,SVC0016,2022-02-01,18:36:51,4080,stb
SVP00814,SV100009,SVC0016,2022-02-01,18:37:51,4140,stb
SVP00815,SV100009,SVC0016,2022-02-01,18:38:51,4200,stb
SVP00816,SV100009,SVC0016,2022-02-01,18:39:51,4260,stb
SVP00817,SV100009,SVC0016,2022-02-01,18:40:51,4320,stb
SVP00818,SV100009,SVC0016,2022-02-01,18:41:51,4380,stb
SVP00819,SV100009,SVC0016,2022-02-01,18:42:51,4440,stb
SVP00820,SV100009,SVC0016,2022-02-01,18:43:51,4500,stb
SVP00821,SV100009,SVC0016,2022-02-01,18:44:51,4560,stb
SVP00822,SV100009,SVC0016,2022-02-01,18:45:51,4620,stb
SVP00823,SV100009,SVC0016,2022-02-01,18:46:51,4680,stb
SVP00824,SV100009,SVC0016,2022-02-01,18:47:51,4740,stb
SVP00825,SV100009,SVC0016,2022-02-01,18:48:51,4800,stb
SVP00826,SV100009,SVC0016,2022-02-01,18:49:51,4860,stb
SVP00827,SV100009,SVC0016,2022-02-01,18:50:51,4920,stb
SVP00828,SV100009,SVC0016,2022-02-01,18:51:51,4980,stb
SVP00829,SV100009,SVC0016,2022-02-01,18:52:51,5040,stb
SVP00830,SV100009,SVC0016,2022-02-01,18:53:51,5100,stb
SVP00831,SV100009,SVC0016,2022-02-01,18:54:51,5160,stb
SVP00832,SV100009,SVC0016,2022-02-01,18:55:51,5220,stb
SVP00833,SV100009,SVC0016,2022-02-01,18:56:51,5280,stb
SVP00834,SV100009,SVC0016,2022-02-01,18:57:51,5340,stb
SVP00835,SV100012,SVC0003,2021-07-29,13:30:12,0,stb
SVP00836,SV100012,SVC0003,2021-07-29,13:31:12,60,stb
SVP00837,SV100012,SVC0003,2021-07-29,13:32:12,120,stb
SVP00838,SV100012,SVC0003,2021-07-29,13:33:12,180,stb
SVP00839,SV100012,SVC0003,2021-07-29,13:34:12,240,stb
SVP00840,SV100012,SVC0003,2021-07-29,13:35:12,300,stb
SVP00841,SV100012,SVC0003,2021-07-29,13:36:12,360,stb
SVP00842,SV100012,SVC0003,2021-07-29,13:37:12,420,stb
SVP00843,SV100012,SVC0003,2021-07-29,13:38:12,480,stb
SVP00844,SV100012,SVC0003,2021-07-29,13:39:12,540,stb
SVP00845,SV100012,SVC0003,2021-07-29,13:40:12,600,stb
SVP00846,SV100012,SVC0003,2021-07-29,13:41:12,660,stb
SVP00847,SV100012,SVC0003,2021-07-29,13:42:12,720,stb
SVP00848,SV100012,SVC0003,2021-07-29,13:43:12,780,stb
SVP00849,SV100012,SVC0003,2021-07-29,13:44:12,840,stb
SVP00850,SV100012,SVC0003,2021-07-29,13:45:12,900,stb
SVP00851,SV100012,SVC0003,2021-07-29,13:46:12,960,stb
SVP00852,SV100012,SVC0003,2021-07-29,13:47:12,1020,stb
SVP00853,SV100012,SVC0003,2021-07-29,13:48:12,1080,stb
SVP00854,SV100012,SVC0003,2021-07-29,13:49:12,1140,stb
SVP00855,SV100012,SVC0003,2021-07-29,13:50:12,1200,stb
SVP00856,SV100012,SVC0003,2021-07-29,13:52:12,1320,stb
SVP00857,SV100012,SVC0003,2021-07-29,13:53:12,1380,stb
SVP00858,SV100012,SVC0003,2021-07-29,13:54:12,1440,stb
SVP00859,SV100012,SVC0003,2021-07-29,13:55:12,1500,stb
SVP00860,SV100012,SVC0003,2021-07-29,13:56:12,1560,stb
SVP00861,SV100012,SVC0003,2021-07-29,13:57:12,1620,stb
SVP00862,SV100020,SVC0001,2022-12-06,08:53:42,0,browser
SVP00863,SV100020,SVC0001,2022-12-06,08:54:42,60,browser
SVP00864,SV100020,SVC0001,2022-12-06,08:55:42,120,browser
SVP00865,SV100020,SVC0001,2022-12-06,08:56:42,180,browser
SVP00866,SV100020,SVC0001,2022-12-06,08:57:42,240,browser
SVP00867,SV100020,SVC0001,2022-12-06,08:58:42,300,browser
SVP00868,SV100020,SVC0001,2022-12-06,08:59:42,360,browser
SVP00869,SV100020,SVC0001,2022-12-06,09:00:42,420,browser
SVP00870,SV100023,SVC0025,2023-09-07,11:27:50,0,stb
SVP00871,SV100023,SVC0025,2023-09-07,11:28:50,60,stb
SVP00872,SV100023,SVC0025,2023-09-07,11:29:50,120,stb
SVP00873,SV100023,SVC0025,2023-09-07,11:30:50,180,stb
SVP00874,SV100023,SVC0025,2023-09-07,11:31:50,240,stb
SVP00875,SV100023,SVC0025,2023-09-07,11:32:50,300,stb
SVP00876,SV100023,SVC0025,2023-09-07,11:33:50,360,stb
SVP00877,SV100023,SVC0025,2023-09-07,11:34:50,420,stb
SVP00878,SV100023,SVC0025,2023-09-07,11:35:50,480,stb
SVP00879,SV100023,SVC0025,2023-09-07,11:36:50,540,stb
SVP00880,SV100023,SVC0025,2023-09-07,11:37:50,600,stb
SVP00881,SV100023,SVC0025,2023-09-07,11:38:50,660,stb
SVP00882,SV100023,SVC0025,2023-09-07,11:39:50,720,stb
SVP00883,SV100023,SVC0025,2023-09-07,11:40:50,780,stb
SVP00884,SV100023,SVC0025,2023-09-07,11:41:50,840,stb
SVP00885,SV100023,SVC0025,2023-09-07,11:42:50,900,stb
SVP00886,SV100023,SVC0025,2023-09-07,11:43:50,960,stb
SVP00887,SV100023,SVC0025,2023-09-07,11:44:50,1020,stb
SVP00888,SV100023,SVC0025,2023-09-07,11:45:50,1080,stb
SVP00889,SV100023,SVC0025,2023-09-07,11:46:50,1140,stb
SVP00890,SV100023,SVC0025,2023-09-07,11:47:50,1200,stb
SVP00891,SV100023,SVC0025,2023-09-07,11:48:50,1260,stb
SVP00892,SV100023,SVC0025,2023-09-07,11:49:50,1320,stb
SVP00893,SV100023,SVC0025,2023-09-07,11:50:50,1380,stb
SVP00894,SV100023,SVC0025,2023-09-07,11:51:50,1440,stb
SVP00895,SV100023,SVC0025,2023-09-07,11:52:50,1500,stb
SVP00896,SV100023,SVC0025,2023-09-07,11:53:50,1560,stb
SVP00897,SV100023,SVC0025,2023-09-07,11:54:50,1620,stb
SVP00898,SV100023,SVC0025,2023-09-07,11:55:50,1680,stb
SVP00899,SV100023,SVC0025,2023-09-07,11:56:50,1740,stb
SVP00900,SV100023,SVC0025,2023-09-07,11:57:50,1800,stb
SVP00901,SV100023,SVC0025,2023-09-07,11:58:50,1860,stb
SVP00902,SV100023,SVC0025,2023-09-07,11:59:50,1920,stb
SVP00903,SV100023,SVC0025,2023-09-07,12:00:50,1980,stb
SVP00904,SV100023,SVC0025,2023-09-07,12:01:50,2040,stb
SVP00905,SV100023,SVC0025,2023-09-07,12:02:50,2100,stb
SVP00906,SV100023,SVC0025,2023-09-07,12:03:50,2160,stb
SVP00907,SV100023,SVC0025,2023-09-07,12:04:50,2220,stb
SVP00908,SV100023,SVC0025,2023-09-07,12:05:50,2280,stb
SVP00909,SV100023,SVC0025,2023-09-07,12:06:50,2340,stb
SVP00910,SV100023,SVC0025,2023-09-07,12:07:50,2400,stb
SVP00911,SV100023,SVC0025,2023-09-07,12:08:50,2460,stb
SVP00912,SV100023,SVC0025,2023-09-07,12:09:50,2520,stb
SVP00913,SV100023,SVC0025,2023-09-07,12:10:50,2580,stb
SVP00914,SV100023,SVC0025,2023-09-07,12:11:50,2640,stb
SVP00915,SV100023,SVC0025,2023-09-07,12:12:50,2700,stb
SVP00916,SV100023,SVC0025,2023-09-07,12:13:50,2760,stb
SVP00917,SV100023,SVC0025,2023-09-07,12:14:50,2820,stb
SVP00918,SV100023,SVC0025,2023-09-07,12:15:50,2880,stb
SVP00919,SV100023,SVC0025,2023-09-07,12:16:50,2940,stb
SVP00920,SV100023,SVC0025,2023-09-07,12:17:50,3000,stb
SVP00921,SV100023,SVC0025,2023-09-07,12:18:50,3060,stb
SVP00922,SV100023,SVC0025,2023-09-07,12:19:50,3120,stb
SVP00923,SV100023,SVC0025,2023-09-07,12:20:50,3180,stb
SVP00924,SV100023,SVC0025,2023-09-07,12:21:50,3240,stb
SVP00925,SV100023,SVC0025,2023-09-07,12:22:50,3300,stb
SVP00926,SV100023,SVC0025,2023-09-07,12:23:50,3360,stb
SVP00927,SV100023,SVC0025,2023-09-07,12:24:50,3420,stb
SVP00928,SV100023,SVC0025,2023-09-07,12:25:50,3480,stb
SVP00929,SV100023,SVC0025,2023-09-07,12:26:50,3540,stb
SVP00930,SV100023,SVC0025,2023-09-07,12:27:50,3600,stb
SVP00931,SV100023,SVC0025,2023-09-07,12:28:50,3660,stb
SVP00932,SV100023,SVC0025,2023-09-07,12:29:50,3720,stb
SVP00933,SV100023,SVC0025,2023-09-07,12:30:50,3780,stb
SVP00934,SV100023,SVC0025,2023-09-07,12:31:50,3840,stb
SVP00935,SV100023,SVC0025,2023-09-07,12:32:50,3900,stb
SVP00936,SV100023,SVC0025,2023-09-07,12:33:50,3960,stb
SVP00937,SV100023,SVC0025,2023-09-07,12:34:50,4020,stb
SVP00938,SV100023,SVC0025,2023-09-07,12:35:50,4080,stb
SVP00939,SV100023,SVC0025,2023-09-07,12:36:50,4140,stb
SVP00940,SV100023,SVC0025,2023-09-07,12:37:50,4200,stb
SVP00941,SV100023,SVC0025,2023-09-07,12:38:50,4260,stb
SVP00942,SV100023,SVC0025,2023-09-07,12:39:50,4320,stb
SVP00943,SV100023,SVC0025,2023-09-07,12:40:50,4380,stb
SVP00944,SV100023,SVC0025,2023-09-07,12:41:50,4440,stb
SVP00945,SV100024,SVC0013,2023-04-03,08:46:10,0,browser
SVP00946,SV100024,SVC0013,2023-04-03,08:47:10,60,browser
SVP00947,SV100024,SVC0013,2023-04-03,08:48:10,120,browser
SVP00948,SV100024,SVC0013,2023-04-03,08:49:10,180,browser
SVP00949,SV100024,SVC0013,2023-04-03,08:50:10,240,browser
SVP00950,SV100024,SVC0013,2023-04-03,08:51:10,300,browser
SVP00951,SV100024,SVC0013,2023-04-03,08:52:10,360,browser
SVP00952,SV100024,SVC0013,2023-04-03,08:53:10,420,browser
SVP00953,SV100024,SVC0013,2023-04-03,08:54:10,480,browser
SVP00954,SV100024,SVC0013,2023-04-03,08:55:10,540,browser
SVP00955,SV100024,SVC0013,2023-04-03,08:56:10,600,browser
SVP00956,SV100024,SVC0013,2023-04-03,08:57:10,660,browser
SVP00957,SV100001,SVC0005,2023-08-12,10:39:52,0,mob
SVP00958,SV100001,SVC0005,2023-08-12,10:40:52,60,mob
SVP00959,SV100001,SVC0005,2023-08-12,10:41:52,120,mob
SVP00960,SV100001,SVC0005,2023-08-12,10:42:52,180,mob
SVP00961,SV100001,SVC0005,2023-08-12,10:43:52,240,mob
SVP00962,SV100001,SVC0005,2023-08-12,10:44:52,300,mob
SVP00963,SV100001,SVC0005,2023-08-12,10:45:52,360,mob
SVP00964,SV100001,SVC0005,2023-08-12,10:46:52,420,mob
SVP00965,SV100001,SVC0005,2023-08-12,10:47:52,480,mob
SVP00966,SV100001,SVC0005,2023-08-12,10:48:52,540,mob
SVP00967,SV100001,SVC0005,2023-08-12,10:49:52,600,mob
SVP00968,SV100001,SVC0005,2023-08-12,10:50:52,660,mob
SVP00969,SV100001,SVC0005,2023-08-12,10:51:52,720,mob
SVP00970,SV100001,SVC0005,2023-08-12,10:52:52,780,mob
SVP00971,SV100001,SVC0005,2023-08-12,10:53:52,840,mob
SVP00972,SV100001,SVC0005,2023-08-12,10:54:52,900,mob
SVP00973,SV100001,SVC0005,2023-08-12,10:55:52,960,mob
SVP00974,SV100001,SVC0005,2023-08-12,10:56:52,1020,mob
SVP00975,SV100001,SVC0005,2023-08-12,10:57:52,1080,mob
SVP00976,SV100001,SVC0005,2023-08-12,10:58:52,1140,mob
SVP00977,SV100001,SVC0005,2023-08-12,10:59:52,1200,mob
SVP00978,SV100001,SVC0005,2023-08-12,11:00:52,1260,mob
SVP00979,SV100001,SVC0005,2023-08-12,11:01:52,1320,mob
SVP00980,SV100001,SVC0005,2023-08-12,11:02:52,1380,mob
SVP00981,SV100001,SVC0005,2023-08-12,11:03:52,1440,mob
SVP00982,SV100001,SVC0005,2023-08-12,11:04:52,1500,mob
SVP00983,SV100001,SVC0005,2023-08-12,11:05:52,1560,mob
SVP00984,SV100001,SVC0005,2023-08-12,11:06:52,1620,mob
SVP00985,SV100001,SVC0005,2023-08-12,11:07:52,1680,mob
SVP00986,SV100001,SVC0005,2023-08-12,11:08:52,1740,mob
SVP00987,SV100001,SVC0005,2023-08-12,11:09:52,1800,mob
SVP00988,SV100001,SVC0005,2023-08-12,11:10:52,1860,mob
SVP00989,SV100001,SVC0005,2023-08-12,11:11:52,1920,mob
SVP00990,SV100001,SVC0005,2023-08-12,11:12:52,1980,mob
SVP00991,SV100001,SVC0005,2023-08-12,11:13:52,2040,mob
SVP00992,SV100001,SVC0005,2023-08-12,11:14:52,2100,mob
SVP00993,SV100001,SVC0005,2023-08-12,11:15:52,2160,mob
SVP00994,SV100001,SVC0005,2023-08-12,11:16:52,2220,mob
SVP00995,SV100001,SVC0005,2023-08-12,11:17:52,2280,mob
SVP00996,SV100001,SVC0005,2023-08-12,11:18:52,2340,mob
SVP00997,SV100001,SVC0005,2023-08-12,11:19:52,2400,mob
SVP00998,SV100001,SVC0005,2023-08-12,11:20:52,2460,mob
SVP00999,SV100001,SVC0005,2023-08-12,11:21:52,2520,mob
SVP01000,SV100001,SVC0005,2023-08-12,11:22:52,2580,mob
SVP01001,SV100001,SVC0005,2023-08-12,11:23:52,2640,mob
SVP01002,SV100001,SVC0005,2023-08-12,11:24:52,2700,mob
SVP01003,SV100001,SVC0005,2023-08-12,11:25:52,2760,mob
SVP01004,SV100001,SVC0005,2023-08-12,11:26:52,2820,mob
SVP01005,SV100001,SVC0005,2023-08-12,11:27:52,2880,mob
SVP01006,SV100001,SVC0005,2023-08-12,11:28:52,2940,mob
SVP01007,SV100001,SVC0005,2023-08-12,11:29:52,3000,mob
SVP01008,SV100001,SVC0005,2023-08-12,11:30:52,3060,mob
SVP01009,SV100001,SVC0005,2023-08-12,11:31:52,3120,mob
SVP01010,SV100001,SVC0005,2023-08-12,11:32:52,3180,mob
SVP01011,SV100001,SVC0005,2023-08-12,11:33:52,3240,mob
SVP01012,SV100001,SVC0005,2023-08-12,11:34:52,3300,mob
SVP01013,SV100001,SVC0005,2023-08-12,11:35:52,3360,mob
SVP01014,SV100001,SVC0005,2023-08-12,11:36:52,3420,mob
SVP01015,SV100001,SVC0005,2023-08-12,11:37:52,3480,mob
SVP01016,SV100001,SVC0005,2023-08-12,11:38:52,3540,mob
SVP01017,SV100022,SVC0012,2021-09-26,06:00:51,0,stb
SVP01018,SV100022,SVC0012,2021-09-26,06:01:51,60,stb
SVP01019,SV100022,SVC0012,2021-09-26,06:02:51,120,stb
SVP01020,SV100022,SVC0012,2021-09-26,06:03:51,180,stb
SVP01021,SV100022,SVC0012,2021-09-26,06:04:51,240,stb
SVP01022,SV100022,SVC0012,2021-09-26,06:05:51,300,stb
SVP01023,SV100022,SVC0012,2021-09-26,06:06:51,360,stb
SVP01024,SV100022,SVC0012,2021-09-26,06:07:51,420,stb
SVP01025,SV100022,SVC0012,2021-09-26,06:08:51,480,stb
SVP01026,SV100022,SVC0012,2021-09-26,06:09:51,540,stb
SVP01027,SV100022,SVC0012,2021-09-26,06:10:51,600,stb
SVP01028,SV100022,SVC0012,2021-09-26,06:11:51,660,stb
SVP01029,SV100022,SVC0012,2021-09-26,06:12:51,720,stb
SVP01030,SV100022,SVC0012,2021-09-26,06:13:51,780,stb
SVP01031,SV100022,SVC0012,2021-09-26,06:14:51,840,stb
SVP01032,SV100022,SVC0012,2021-09-26,06:15:51,900,stb
SVP01033,SV100022,SVC0012,2021-09-26,06:16:51,960,stb
SVP01034,SV100022,SVC0012,2021-09-26,06:17:51,1020,stb
SVP01035,SV100022,SVC0012,2021-09-26,06:18:51,1080,stb
SVP01036,SV100022,SVC0012,2021-09-26,06:19:51,1140,stb
SVP01037,SV100022,SVC0012,2021-09-26,06:20:51,1200,stb
SVP01038,SV100022,SVC0012,2021-09-26,06:21:51,1260,stb
SVP01039,SV100022,SVC0012,2021-09-26,06:22:51,1320,stb
SVP01040,SV100022,SVC0012,2021-09-26,06:23:51,1380,stb
SVP01041,SV100022,SVC0012,2021-09-26,06:24:51,1440,stb
SVP01042,SV100022,SVC0012,2021-09-26,06:25:51,1500,stb
SVP01043,SV100022,SVC0012,2021-09-26,06:26:51,1560,stb
SVP01044,SV100022,SVC0012,2021-09-26,06:27:51,1620,stb
SVP01045,SV100022,SVC0012,2021-09-26,06:28:51,1680,stb
SVP01046,SV100022,SVC0012,2021-09-26,06:29:51,1740,stb
SVP01047,SV100022,SVC0012,2021-09-26,06:30:51,1800,stb
SVP01048,SV100022,SVC0012,2021-09-26,06:31:51,1860,stb
SVP01049,SV100022,SVC0012,2021-09-26,06:32:51,1920,stb
SVP01050,SV100022,SVC0012,2021-09-26,06:33:51,1980,stb
SVP01051,SV100022,SVC0012,2021-09-26,06:34:51,2040,stb
SVP01052,SV100022,SVC0012,2021-09-26,06:35:51,2100,stb
SVP01053,SV100022,SVC0012,2021-09-26,06:36:51,2160,stb
SVP01054,SV100022,SVC0012,2021-09-26,06:37:51,2220,stb
SVP01055,SV100022,SVC0012,2021-09-26,06:38:51,2280,stb
SVP01056,SV100022,SVC0012,2021-09-26,06:39:51,2340,stb
SVP01057,SV100022,SVC0012,2021-09-26,06:40:51,2400,stb
SVP01058,SV100022,SVC0012,2021-09-26,06:41:51,2460,stb
SVP01059,SV100022,SVC0012,2021-09-26,06:42:51,2520,stb
SVP01060,SV100022,SVC0012,2021-09-26,06:43:51,2580,stb
SVP01061,SV100022,SVC0012,2021-09-26,06:44:51,2640,stb
SVP01062,SV100022,SVC0012,2021-09-26,06:45:51,2700,stb
SVP01063,SV100022,SVC0012,2021-09-26,06:46:51,2760,stb
SVP01064,SV100022,SVC0012,2021-09-26,06:47:51,2820,stb
SVP01065,SV100022,SVC0012,2021-09-26,06:48:51,2880,stb
SVP01066,SV100022,SVC0012,2021-09-26,06:49:51,2940,stb
SVP01067,SV100022,SVC0012,2021-09-26,06:50:51,3000,stb
SVP01068,SV100022,SVC0012,2021-09-26,06:51:51,3060,stb
SVP01069,SV100022,SVC0012,2021-09-26,06:52:51,3120,stb
SVP01070,SV100022,SVC0012,2021-09-26,06:53:51,3180,stb
SVP01071,SV100022,SVC0012,2021-09-26,06:54:51,3240,stb
SVP01072,SV100022,SVC0012,2021-09-26,06:55:51,3300,stb
SVP01073,SV100022,SVC0012,2021-09-26,06:56:51,3360,stb
SVP01074,SV100022,SVC0012,2021-09-26,06:57:51,3420,stb
SVP01075,SV100022,SVC0012,2021-09-26,06:58:51,3480,stb
SVP01076,SV100022,SVC0012,2021-09-26,06:59:51,3540,stb
SVP01077,SV100022,SVC0012,2021-09-26,07:00:51,3600,stb
SVP01078,SV100022,SVC0012,2021-09-26,07:01:51,3660,stb
SVP01079,SV100022,SVC0012,2021-09-26,07:02:51,3720,stb
SVP01080,SV100022,SVC0012,2021-09-26,07:03:51,3780,stb
SVP01081,SV100022,SVC0012,2021-09-26,07:04:51,3840,stb
SVP01082,SV100022,SVC0012,2021-09-26,07:05:51,3900,stb
SVP01083,SV100022,SVC0012,2021-09-26,07:06:51,3960,stb
SVP01084,SV100022,SVC0012,2021-09-26,07:07:51,4020,stb
SVP01085,SV100022,SVC0012,2021-09-26,07:08:51,4080,stb
SVP01086,SV100022,SVC0012,2021-09-26,07:09:51,4140,stb
SVP01087,SV100022,SVC0012,2021-09-26,07:10:51,4200,stb
SVP01088,SV100022,SVC0012,2021-09-26,07:11:51,4260,stb
SVP01089,SV100022,SVC0012,2021-09-26,07:12:51,4320,stb
SVP01090,SV100022,SVC0012,2021-09-26,07:13:51,4380,stb
SVP01091,SV100022,SVC0012,2021-09-26,07:14:51,4440,stb
SVP01092,SV100022,SVC0012,2021-09-26,07:15:51,4500,stb
SVP01093,SV100022,SVC0012,2021-09-26,07:16:51,4560,stb
SVP01094,SV100022,SVC0012,2021-09-26,07:17:51,4620,stb
SVP01095,SV100022,SVC0012,2021-09-26,07:18:51,4680,stb
SVP01096,SV100022,SVC0012,2021-09-26,07:19:51,4740,stb
SVP01097,SV100022,SVC0012,2021-09-26,07:20:51,4800,stb
SVP01098,SV100022,SVC0012,2021-09-26,07:21:51,4860,stb
SVP01099,SV100022,SVC0012,2021-09-26,07:22:51,4920,stb
SVP01100,SV100022,SVC0012,2021-09-26,07:23:51,4980,stb
SVP01101,SV100022,SVC0012,2021-09-26,07:24:51,5040,stb
SVP01102,SV100022,SVC0012,2021-09-26,07:25:51,5100,stb
SVP01103,SV100022,SVC0012,2021-09-26,07:26:51,5160,stb
SVP01104,SV100022,SVC0012,2021-09-26,07:27:51,5220,stb
SVP01105,SV100022,SVC0012,2021-09-26,07:28:51,5280,stb
SVP01106,SV100022,SVC0012,2021-09-26,07:29:51,5340,stb
SVP01107,SV100017,SVC0024,2023-06-08,12:52:55,0,stb
SVP01108,SV100017,SVC0024,2023-06-08,12:53:55,60,stb
SVP01109,SV100017,SVC0024,2023-06-08,12:54:55,120,stb
SVP01110,SV100017,SVC0024,2023-06-08,12:55:55,180,stb
SVP01111,SV100017,SVC0024,2023-06-08,12:56:55,240,stb
SVP01112,SV100017,SVC0024,2023-06-08,12:58:55,360,stb
SVP01113,SV100017,SVC0024,2023-06-08,12:59:55,420,stb
SVP01114,SV100017,SVC0024,2023-06-08,13:00:55,480,stb
SVP01115,SV100017,SVC0024,2023-06-08,13:01:55,540,stb
SVP01116,SV100017,SVC0024,2023-06-08,13:02:55,600,stb
SVP01117,SV100017,SVC0024,2023-06-08,13:03:55,660,stb
SVP01118,SV100017,SVC0024,2023-06-08,13:04:55,720,stb
SVP01119,SV100017,SVC0024,2023-06-08,13:05:55,780,stb
SVP01120,SV100017,SVC0024,2023-06-08,13:06:55,840,stb
SVP01121,SV100017,SVC0024,2023-06-08,13:07:55,900,stb
SVP01122,SV100017,SVC0024,2023-06-08,13:08:55,960,stb
SVP01123,SV100017,SVC0024,2023-06-08,13:09:55,1020,stb
SVP01124,SV100010,SVC0017,2022-10-30,14:34:26,0,stb
SVP01125,SV100010,SVC0017,2022-10-30,14:35:26,60,stb
SVP01126,SV100010,SVC0017,2022-10-30,14:36:26,120,stb
SVP01127,SV100010,SVC0017,2022-10-30,14:37:26,180,stb
SVP01128,SV100010,SVC0017,2022-10-30,14:38:26,240,stb
SVP01129,SV100010,SVC0017,2022-10-30,14:39:26,300,stb
SVP01130,SV100010,SVC0017,2022-10-30,14:40:26,360,stb
SVP01131,SV100010,SVC0017,2022-10-30,14:42:26,480,stb
SVP01132,SV100010,SVC0017,2022-10-30,14:43:26,540,stb
SVP01133,SV100010,SVC0017,2022-10-30,14:44:26,600,stb
SVP01134,SV100010,SVC0017,2022-10-30,14:45:26,660,stb
SVP01135,SV100015,SVC0022,2023-11-25,19:52:58,0,mob
SVP01136,SV100015,SVC0022,2023-11-25,19:53:58,60,mob
SVP01137,SV100015,SVC0022,2023-11-25,19:54:58,120,mob
SVP01138,SV100015,SVC0022,2023-11-25,19:55:58,180,mob
SVP01139,SV100015,SVC0022,2023-11-25,19:56:58,240,mob
SVP01140,SV100015,SVC0022,2023-11-25,19:57:58,300,mob
SVP01141,SV100015,SVC0022,2023-11-25,19:58:58,360,mob
SVP01142,SV100015,SVC0022,2023-11-25,19:59:58,420,mob
SVP01143,SV100015,SVC0022,2023-11-25,20:00:58,480,mob
SVP01144,SV100015,SVC0022,2023-11-25,20:01:58,540,mob
SVP01145,SV100015,SVC0022,2023-11-25,20:02:58,600,mob
SVP01146,SV100015,SVC0022,2023-11-25,20:04:58,720,mob
SVP01147,SV100015,SVC0022,2023-11-25,20:05:58,780,mob
SVP01148,SV100015,SVC0022,2023-11-25,20:06:58,840,mob
SVP01149,SV100015,SVC0022,2023-11-25,20:07:58,900,mob
SVP01150,SV100015,SVC0022,2023-11-25,20:08:58,960,mob
SVP01151,SV100015,SVC0022,2023-11-25,20:09:58,1020,mob
SVP01152,SV100015,SVC0022,2023-11-25,20:10:58,1080,mob
SVP01153,SV100015,SVC0022,2023-11-25,20:11:58,1140,mob
SVP01154,SV100015,SVC0022,2023-11-25,20:12:58,1200,mob
SVP01155,SV100015,SVC0022,2023-11-25,20:13:58,1260,mob
SVP01156,SV100015,SVC0022,2023-11-25,20:14:58,1320,mob
SVP01157,SV100015,SVC0022,2023-11-25,20:15:58,1380,mob
SVP01158,SV100015,SVC0022,2023-11-25,20:16:58,1440,mob
SVP01159,SV100015,SVC0022,2023-11-25,20:17:58,1500,mob
SVP01160,SV100015,SVC0022,2023-11-25,20:18:58,1560,mob
SVP01161,SV100015,SVC0022,2023-11-25,20:19:58,1620,mob
SVP01162,SV100015,SVC0022,2023-11-25,20:20:58,1680,mob
SVP01163,SV100015,SVC0022,2023-11-25,20:21:58,1740,mob
SVP01164,SV100015,SVC0022,2023-11-25,20:22:58,1800,mob
SVP01165,SV100015,SVC0022,2023-11-25,20:23:58,1860,mob
SVP01166,SV100015,SVC0022,2023-11-25,20:24:58,1920,mob
SVP01167,SV100015,SVC0022,2023-11-25,20:25:58,1980,mob
SVP01168,SV100015,SVC0022,2023-11-25,20:26:58,2040,mob
SVP01169,SV100015,SVC0022,2023-11-25,20:27:58,2100,mob
SVP01170,SV100015,SVC0022,2023-11-25,20:28:58,2160,mob
SVP01171,SV100015,SVC0022,2023-11-25,20:29:58,2220,mob
SVP01172,SV100015,SVC0022,2023-11-25,20:30:58,2280,mob
SVP01173,SV100015,SVC0022,2023-11-25,20:31:58,2340,mob
SVP01174,SV100015,SVC0022,2023-11-25,20:32:58,2400,mob
SVP01175,SV100015,SVC0022,2023-11-25,20:33:58,2460,mob
SVP01176,SV100015,SVC0022,2023-11-25,20:34:58,2520,mob
