event_id,user_id,content_id,watched_at,watch_duration_seconds,device_type,batched_at
evt_1391,usr_637,cnt_096,2024-04-14 00:48:00,6716,smart tv,2024-04-15 00:00:00
evt_1176,usr_872,cnt_074,2024-04-14 13:20:00,4363,Web,2024-04-15 00:00:00
evt_1565,usr_341,cnt_113,2024-04-14 13:46:00,7136,Mobile,2024-04-15 00:00:00
evt_3232,usr_429,cnt_033,2024-04-14 13:56:00,1808,SMART TV,2024-04-15 00:00:00
evt_0464,usr_576,cnt_005,2024-04-14 13:59:00,4823,Mobile,2024-04-15 00:00:00
evt_0322,usr_793,cnt_092,2024-04-14 14:16:00,6989,Mobile,2024-04-15 00:00:00
evt_0854,usr_142,cnt_071,2024-04-14 14:21:00,5972,mobile,2024-04-15 00:00:00
evt_4966,usr_554,cnt_104,2024-04-14 14:23:00,5227,mobile,2024-04-15 00:00:00
evt_3515,usr_145,cnt_016,2024-04-14 14:43:00,2774,WEB,2024-04-15 00:00:00
evt_2273,usr_109,cnt_017,2024-04-14 15:15:00,969,MOBILE,2024-04-15 00:00:00
evt_1448,usr_351,cnt_120,2024-04-14 15:32:00,1323,Smart TV,2024-04-15 00:00:00
evt_1571,usr_880,cnt_018,2024-04-14 16:10:00,1780,Mobile,2024-04-15 00:00:00
evt_3014,usr_496,cnt_017,2024-04-14 16:45:00,3255,WEB,2024-04-15 00:00:00
evt_0306,usr_895,cnt_091,2024-04-14 17:10:00,3533,MOBILE,2024-04-15 00:00:00
evt_4299,usr_631,cnt_003,2024-04-14 17:11:00,602,SMART TV,2024-04-15 00:00:00
evt_3999,usr_543,cnt_098,2024-04-14 18:15:00,4595,TABLET,2024-04-15 00:00:00
evt_1172,usr_188,cnt_071,2024-04-14 18:48:00,5284,WEB,2024-04-15 00:00:00
evt_2210,usr_829,cnt_004,2024-04-14 19:13:00,3571,WEB,2024-04-15 00:00:00
evt_2674,usr_248,cnt_101,2024-04-14 19:54:00,2439,MOBILE,2024-04-15 00:00:00
evt_0815,usr_250,cnt_116,2024-04-14 20:40:00,1947,Mobile,2024-04-15 00:00:00
evt_2755,usr_793,cnt_045,2024-04-14 20:47:00,7106,mobile,2024-04-15 00:00:00
evt_0383,usr_250,cnt_023,2024-04-14 21:06:00,1796,MOBILE,2024-04-15 00:00:00
evt_2089,usr_772,cnt_063,2024-04-14 21:10:00,3831,web,2024-04-15 00:00:00
evt_2327,usr_556,cnt_068,2024-04-14 21:27:00,4911,SMART TV,2024-04-15 00:00:00
evt_0893,usr_727,cnt_018,2024-04-14 22:18:00,964,smart tv,2024-04-15 00:00:00
evt_3176,usr_188,cnt_093,2024-04-14 22:59:00,2295,Mobile,2024-04-15 00:00:00
evt_0024,usr_727,cnt_019,2024-04-14 23:09:00,5171,mobile,2024-04-15 00:00:00
evt_2133,usr_356,cnt_007,2024-04-14 23:44:00,361,Web,2024-04-15 00:00:00
evt_3163,usr_914,cnt_052,2024-04-15 00:01:00,3262,MOBILE,2024-04-16 00:00:00
evt_0486,usr_706,cnt_101,2024-04-15 00:03:00,2726,MOBILE,2024-04-16 00:00:00
evt_4843,usr_514,cnt_101,2024-04-15 00:36:00,911,mobile,2024-04-16 00:00:00
evt_0365,usr_469,cnt_083,2024-04-15 13:15:00,4319,MOBILE,2024-04-16 00:00:00
evt_2076,usr_554,cnt_053,2024-04-15 13:28:00,3036,Web,2024-04-16 00:00:00
evt_1260,usr_552,cnt_038,2024-04-15 13:46:00,2538,Smart TV,2024-04-16 00:00:00
evt_3295,usr_184,cnt_109,2024-04-15 13:52:00,3236,TABLET,2024-04-16 00:00:00
evt_4016,usr_108,cnt_086,2024-04-15 13:59:00,9042,Mobile,2024-04-16 00:00:00
evt_1399,usr_686,cnt_079,2024-04-15 14:00:00,2025,Tablet,2024-04-16 00:00:00
evt_3055,usr_547,cnt_074,2024-04-15 14:32:00,3428,Mobile,2024-04-16 00:00:00
evt_2880,usr_145,cnt_096,2024-04-15 15:54:00,2993,mobile,2024-04-16 00:00:00
evt_1211,usr_926,cnt_042,2024-04-15 15:55:00,608,MOBILE,2024-04-16 00:00:00
evt_4260,usr_729,cnt_113,2024-04-15 16:15:00,1679,mobile,2024-04-16 00:00:00
evt_3833,usr_552,cnt_050,2024-04-15 16:49:00,3267,Mobile,2024-04-16 00:00:00
evt_3386,usr_188,cnt_012,2024-04-15 18:21:00,1590,Mobile,2024-04-16 00:00:00
evt_0774,usr_139,cnt_117,2024-04-15 19:10:00,6427,mobile,2024-04-16 00:00:00
evt_1449,usr_232,cnt_078,2024-04-15 19:24:00,3030,web,2024-04-16 00:00:00
evt_2950,usr_744,cnt_009,2024-04-15 20:27:00,860,web,2024-04-16 00:00:00
evt_3729,usr_676,cnt_093,2024-04-15 20:29:00,3363,Smart TV,2024-04-16 00:00:00
evt_3242,usr_247,cnt_087,2024-04-15 20:41:00,2011,SMART TV,2024-04-16 00:00:00
evt_0479,usr_537,cnt_068,2024-04-15 21:13:00,2356,SMART TV,2024-04-16 00:00:00
evt_4707,usr_679,cnt_120,2024-04-15 21:15:00,5991,SMART TV,2024-04-16 00:00:00
evt_1820,usr_585,cnt_117,2024-04-15 21:16:00,797,mobile,2024-04-16 00:00:00
evt_4337,usr_914,cnt_082,2024-04-15 21:21:00,3481,smart tv,2024-04-16 00:00:00
evt_4517,usr_776,cnt_041,2024-04-15 21:38:00,3152,Mobile,2024-04-16 00:00:00
evt_3637,usr_916,cnt_106,2024-04-15 21:52:00,6879,mobile,2024-04-16 00:00:00
evt_0218,usr_291,cnt_020,2024-04-15 22:43:00,1206,MOBILE,2024-04-16 00:00:00
evt_3958,usr_238,cnt_091,2024-04-15 22:48:00,6887,SMART TV,2024-04-16 00:00:00
evt_3339,usr_608,cnt_057,2024-04-15 22:59:00,2919,MOBILE,2024-04-16 00:00:00
evt_1599,usr_676,cnt_052,2024-04-15 23:08:00,2061,Mobile,2024-04-16 00:00:00
evt_2402,usr_327,cnt_111,2024-04-15 23:18:00,982,Mobile,2024-04-16 00:00:00
evt_0980,usr_238,cnt_109,2024-04-15 23:28:00,2001,Tablet,2024-04-16 00:00:00
evt_0672,usr_761,cnt_011,2024-04-16 00:19:00,3363,smart tv,2024-04-17 00:00:00
evt_4541,usr_589,cnt_035,2024-04-16 00:22:00,3487,WEB,2024-04-17 00:00:00
evt_1498,usr_492,cnt_044,2024-04-16 00:53:00,315,MOBILE,2024-04-17 00:00:00
evt_2612,usr_364,cnt_029,2024-04-16 13:15:00,6923,Web,2024-04-17 00:00:00
evt_4824,usr_686,cnt_095,2024-04-16 13:39:00,2695,smart tv,2024-04-17 00:00:00
evt_0715,usr_349,cnt_024,2024-04-16 13:55:00,1381,SMART TV,2024-04-17 00:00:00
evt_1480,usr_853,cnt_033,2024-04-16 14:31:00,985,Web,2024-04-17 00:00:00
evt_4234,usr_606,cnt_028,2024-04-16 14:47:00,1656,web,2024-04-17 00:00:00
evt_4064,usr_108,cnt_006,2024-04-16 15:04:00,2684,TABLET,2024-04-17 00:00:00
evt_2255,usr_415,cnt_069,2024-04-16 15:49:00,3538,Tablet,2024-04-17 00:00:00
evt_0585,usr_339,cnt_115,2024-04-16 15:53:00,1852,SMART TV,2024-04-17 00:00:00
evt_1982,usr_623,cnt_045,2024-04-16 16:00:00,605,MOBILE,2024-04-17 00:00:00
evt_3876,usr_560,cnt_059,2024-04-16 16:07:00,2814,Tablet,2024-04-17 00:00:00
evt_3372,usr_613,cnt_028,2024-04-16 16:10:00,1256,Smart TV,2024-04-17 00:00:00
evt_1226,usr_291,cnt_041,2024-04-16 16:13:00,3576,Mobile,2024-04-17 00:00:00
evt_4637,usr_916,cnt_089,2024-04-16 16:17:00,3384,smart tv,2024-04-17 00:00:00
evt_2834,usr_113,cnt_052,2024-04-16 16:37:00,2039,TABLET,2024-04-17 00:00:00
evt_3254,usr_277,cnt_017,2024-04-16 16:49:00,10281,MOBILE,2024-04-17 00:00:00
evt_2785,usr_848,cnt_086,2024-04-16 16:57:00,1793,TABLET,2024-04-17 00:00:00
evt_3452,usr_631,cnt_014,2024-04-16 17:17:00,5567,WEB,2024-04-17 00:00:00
evt_4039,usr_678,cnt_012,2024-04-16 18:02:00,842,Mobile,2024-04-17 00:00:00
evt_0154,usr_575,cnt_090,2024-04-16 19:09:00,3041,Smart TV,2024-04-17 00:00:00
evt_3586,usr_192,cnt_040,2024-04-16 19:12:00,5013,mobile,2024-04-17 00:00:00
evt_2312,usr_272,cnt_106,2024-04-16 19:18:00,7822,Mobile,2024-04-17 00:00:00
evt_0681,usr_486,cnt_083,2024-04-16 20:07:00,1313,mobile,2024-04-17 00:00:00
evt_2892,usr_671,cnt_093,2024-04-16 20:23:00,440,Mobile,2024-04-17 00:00:00
evt_4656,usr_522,cnt_022,2024-04-16 21:05:00,765,smart tv,2024-04-17 00:00:00
evt_0813,usr_543,cnt_090,2024-04-16 21:26:00,1640,mobile,2024-04-17 00:00:00
evt_1378,usr_425,cnt_036,2024-04-16 23:01:00,909,tablet,2024-04-17 00:00:00
evt_1165,usr_124,cnt_003,2024-04-16 23:08:00,862,MOBILE,2024-04-17 00:00:00
evt_0797,usr_732,cnt_102,2024-04-16 23:52:00,1597,mobile,2024-04-17 00:00:00
evt_2189,usr_527,cnt_062,2024-04-17 13:27:00,1718,Smart TV,2024-04-18 00:00:00
evt_2183,usr_273,cnt_006,2024-04-17 13:59:00,6779,Mobile,2024-04-18 00:00:00
evt_1572,usr_248,cnt_044,2024-04-17 14:05:00,1649,MOBILE,2024-04-18 00:00:00
evt_1786,usr_928,cnt_018,2024-04-17 14:24:00,1410,SMART TV,2024-04-18 00:00:00
evt_0853,usr_475,cnt_021,2024-04-17 15:20:00,1188,mobile,2024-04-18 00:00:00
evt_0880,usr_299,cnt_045,2024-04-17 16:20:00,397,web,2024-04-18 00:00:00
evt_1898,usr_699,cnt_012,2024-04-17 16:24:00,8104,Mobile,2024-04-18 00:00:00
evt_0114,usr_277,cnt_079,2024-04-17 16:55:00,5561,TABLET,2024-04-18 00:00:00
evt_4098,usr_425,cnt_016,2024-04-17 17:13:00,5481,Mobile,2024-04-18 00:00:00
evt_4560,usr_406,cnt_085,2024-04-17 17:30:00,435,Mobile,2024-04-18 00:00:00
evt_2495,usr_540,cnt_073,2024-04-17 18:24:00,3899,Mobile,2024-04-18 00:00:00
evt_1175,usr_782,cnt_054,2024-04-17 19:12:00,4836,tablet,2024-04-18 00:00:00
evt_3495,usr_362,cnt_109,2024-04-17 20:00:00,6835,MOBILE,2024-04-18 00:00:00
evt_2425,usr_898,cnt_086,2024-04-17 20:42:00,720,TABLET,2024-04-18 00:00:00
evt_0572,usr_888,cnt_045,2024-04-17 20:47:00,1620,smart tv,2024-04-18 00:00:00
evt_4631,usr_443,cnt_082,2024-04-17 21:01:00,1738,MOBILE,2024-04-18 00:00:00
evt_0642,usr_563,cnt_046,2024-04-17 22:46:00,6713,web,2024-04-18 00:00:00
evt_0040,usr_848,cnt_070,2024-04-17 22:47:00,6398,Web,2024-04-18 00:00:00
evt_2795,usr_389,cnt_002,2024-04-17 23:42:00,1289,tablet,2024-04-18 00:00:00
evt_4479,usr_531,cnt_072,2024-04-18 00:04:00,2406,MOBILE,2024-04-19 00:00:00
evt_0030,usr_635,cnt_082,2024-04-18 00:16:00,9151,Mobile,2024-04-19 00:00:00
evt_2338,usr_746,cnt_066,2024-04-18 00:17:00,2151,web,2024-04-19 00:00:00
evt_0224,usr_589,cnt_054,2024-04-18 00:25:00,2125,tablet,2024-04-19 00:00:00
evt_3486,usr_465,cnt_046,2024-04-18 00:29:00,7006,MOBILE,2024-04-19 00:00:00
evt_3336,usr_809,cnt_074,2024-04-18 00:46:00,5484,tablet,2024-04-19 00:00:00
evt_0599,usr_595,cnt_011,2024-04-18 00:48:00,3154,mobile,2024-04-19 00:00:00
evt_0677,usr_133,cnt_061,2024-04-18 13:07:00,2124,SMART TV,2024-04-19 00:00:00
evt_4086,usr_394,cnt_096,2024-04-18 13:10:00,9000,Tablet,2024-04-19 00:00:00
evt_2590,usr_780,cnt_097,2024-04-18 13:32:00,1985,MOBILE,2024-04-19 00:00:00
evt_3231,usr_679,cnt_028,2024-04-18 13:33:00,6845,smart tv,2024-04-19 00:00:00
evt_1712,usr_501,cnt_075,2024-04-18 14:22:00,7049,Mobile,2024-04-19 00:00:00
evt_4002,usr_302,cnt_060,2024-04-18 16:03:00,3420,SMART TV,2024-04-19 00:00:00
evt_0988,usr_590,cnt_094,2024-04-18 16:18:00,3149,Tablet,2024-04-19 00:00:00
evt_4704,usr_939,cnt_026,2024-04-18 17:10:00,891,MOBILE,2024-04-19 00:00:00
evt_4979,usr_440,cnt_046,2024-04-18 17:17:00,1761,Smart TV,2024-04-19 00:00:00
evt_4329,usr_502,cnt_068,2024-04-18 17:42:00,6801,MOBILE,2024-04-19 00:00:00
evt_3879,usr_496,cnt_094,2024-04-18 17:49:00,3320,tablet,2024-04-19 00:00:00
evt_0747,usr_280,cnt_007,2024-04-18 18:12:00,710,TABLET,2024-04-19 00:00:00
evt_3952,usr_415,cnt_051,2024-04-18 18:45:00,1650,Mobile,2024-04-19 00:00:00
evt_1958,usr_528,cnt_056,2024-04-18 19:01:00,1709,SMART TV,2024-04-19 00:00:00
evt_1006,usr_522,cnt_050,2024-04-18 19:57:00,500,Tablet,2024-04-19 00:00:00
evt_4007,usr_411,cnt_045,2024-04-18 20:07:00,438,TABLET,2024-04-19 00:00:00
evt_4747,usr_583,cnt_028,2024-04-18 20:18:00,8949,Tablet,2024-04-19 00:00:00
evt_4593,usr_650,cnt_091,2024-04-18 20:24:00,595,Web,2024-04-19 00:00:00
evt_3514,usr_469,cnt_083,2024-04-18 20:41:00,2997,Mobile,2024-04-19 00:00:00
evt_2287,usr_631,cnt_012,2024-04-18 20:51:00,2794,tablet,2024-04-19 00:00:00
evt_4363,usr_618,cnt_082,2024-04-18 21:04:00,9513,TABLET,2024-04-19 00:00:00
evt_4066,usr_865,cnt_024,2024-04-18 21:25:00,1156,Tablet,2024-04-19 00:00:00
evt_2517,usr_161,cnt_050,2024-04-18 21:27:00,1848,WEB,2024-04-19 00:00:00
evt_2832,usr_585,cnt_111,2024-04-18 21:33:00,6251,MOBILE,2024-04-19 00:00:00
evt_1099,usr_440,cnt_042,2024-04-18 21:47:00,347,MOBILE,2024-04-19 00:00:00
evt_2141,usr_456,cnt_014,2024-04-18 22:00:00,6242,WEB,2024-04-19 00:00:00
evt_2658,usr_433,cnt_120,2024-04-18 22:11:00,2921,Mobile,2024-04-19 00:00:00
evt_2591,usr_427,cnt_008,2024-04-18 22:14:00,4970,MOBILE,2024-04-19 00:00:00
evt_3620,usr_521,cnt_066,2024-04-18 23:30:00,2854,Mobile,2024-04-19 00:00:00
evt_1297,usr_430,cnt_119,2024-04-18 23:36:00,2768,Mobile,2024-04-19 00:00:00
evt_4958,usr_798,cnt_007,2024-04-18 23:36:00,7116,tablet,2024-04-19 00:00:00
evt_4344,usr_486,cnt_112,2024-04-19 00:11:00,6191,Smart TV,2024-04-20 00:00:00
evt_1530,usr_554,cnt_001,2024-04-19 00:22:00,4345,SMART TV,2024-04-20 00:00:00
evt_1080,usr_607,cnt_074,2024-04-19 00:28:00,8416,web,2024-04-20 00:00:00
evt_0531,usr_945,cnt_036,2024-04-19 00:57:00,5108,mobile,2024-04-20 00:00:00
evt_2403,usr_498,cnt_057,2024-04-19 13:11:00,840,mobile,2024-04-20 00:00:00
evt_4943,usr_332,cnt_013,2024-04-19 13:20:00,4855,TABLET,2024-04-20 00:00:00
evt_2203,usr_237,cnt_113,2024-04-19 13:21:00,2433,TABLET,2024-04-20 00:00:00
evt_0878,usr_161,cnt_019,2024-04-19 13:39:00,1872,MOBILE,2024-04-20 00:00:00
evt_2340,usr_832,cnt_115,2024-04-19 13:47:00,1616,Mobile,2024-04-20 00:00:00
evt_0096,usr_475,cnt_092,2024-04-19 15:44:00,6662,SMART TV,2024-04-20 00:00:00
evt_3472,usr_776,cnt_111,2024-04-19 16:25:00,1540,Tablet,2024-04-20 00:00:00
evt_0795,usr_636,cnt_031,2024-04-19 16:39:00,1745,Mobile,2024-04-20 00:00:00
evt_1076,usr_206,cnt_119,2024-04-19 17:20:00,1086,SMART TV,2024-04-20 00:00:00
evt_4998,usr_865,cnt_070,2024-04-19 17:31:00,5933,tablet,2024-04-20 00:00:00
evt_2481,usr_540,cnt_054,2024-04-19 18:03:00,1005,MOBILE,2024-04-20 00:00:00
evt_0219,usr_466,cnt_045,2024-04-19 18:50:00,586,WEB,2024-04-20 00:00:00
evt_0497,usr_496,cnt_012,2024-04-19 19:11:00,3326,MOBILE,2024-04-20 00:00:00
evt_3501,usr_636,cnt_071,2024-04-19 19:30:00,467,Tablet,2024-04-20 00:00:00
evt_4808,usr_205,cnt_047,2024-04-19 21:42:00,1785,Mobile,2024-04-20 00:00:00
evt_1253,usr_879,cnt_060,2024-04-19 22:10:00,3495,MOBILE,2024-04-20 00:00:00
evt_2974,usr_679,cnt_116,2024-04-19 22:24:00,1443,Smart TV,2024-04-20 00:00:00
evt_4527,usr_188,cnt_068,2024-04-19 22:26:00,3314,smart tv,2024-04-20 00:00:00
evt_3418,usr_486,cnt_033,2024-04-19 23:36:00,552,Mobile,2024-04-20 00:00:00
evt_0246,usr_945,cnt_074,2024-04-20 00:25:00,1316,mobile,2024-04-21 00:00:00
evt_2777,usr_390,cnt_070,2024-04-20 00:38:00,2780,web,2024-04-21 00:00:00
evt_3201,usr_928,cnt_062,2024-04-20 13:50:00,1562,MOBILE,2024-04-21 00:00:00
evt_4289,usr_313,cnt_053,2024-04-20 14:03:00,2976,web,2024-04-21 00:00:00
evt_2476,usr_517,cnt_044,2024-04-20 14:24:00,5789,WEB,2024-04-21 00:00:00
evt_2308,usr_161,cnt_001,2024-04-20 15:00:00,6316,Web,2024-04-21 00:00:00
evt_2730,usr_679,cnt_046,2024-04-20 15:14:00,3515,Smart TV,2024-04-21 00:00:00
evt_3237,usr_829,cnt_117,2024-04-20 15:20:00,6720,WEB,2024-04-21 00:00:00
evt_2968,usr_498,cnt_090,2024-04-20 16:40:00,3542,Web,2024-04-21 00:00:00
evt_3592,usr_778,cnt_080,2024-04-20 16:42:00,716,web,2024-04-21 00:00:00
evt_3888,usr_784,cnt_057,2024-04-20 16:47:00,967,web,2024-04-21 00:00:00
evt_1160,usr_134,cnt_064,2024-04-20 17:22:00,1238,mobile,2024-04-21 00:00:00
evt_3839,usr_938,cnt_010,2024-04-20 18:03:00,4252,Web,2024-04-21 00:00:00
evt_3907,usr_249,cnt_118,2024-04-20 18:15:00,8143,smart tv,2024-04-21 00:00:00
evt_2395,usr_736,cnt_065,2024-04-20 18:41:00,8674,Mobile,2024-04-21 00:00:00
evt_2556,usr_736,cnt_055,2024-04-20 19:28:00,4595,Mobile,2024-04-21 00:00:00
evt_1772,usr_445,cnt_025,2024-04-20 19:35:00,2705,TABLET,2024-04-21 00:00:00
evt_4257,usr_530,cnt_029,2024-04-20 19:37:00,888,TABLET,2024-04-21 00:00:00
evt_1170,usr_865,cnt_073,2024-04-20 19:48:00,2662,Tablet,2024-04-21 00:00:00
evt_2266,usr_630,cnt_007,2024-04-20 20:02:00,1335,web,2024-04-21 00:00:00
evt_4348,usr_496,cnt_029,2024-04-20 20:03:00,979,WEB,2024-04-21 00:00:00
evt_1081,usr_829,cnt_114,2024-04-20 20:16:00,6954,SMART TV,2024-04-21 00:00:00
evt_4343,usr_108,cnt_001,2024-04-20 21:20:00,1558,Web,2024-04-21 00:00:00
evt_3265,usr_504,cnt_080,2024-04-20 22:29:00,3206,Smart TV,2024-04-21 00:00:00
evt_4390,usr_761,cnt_118,2024-04-20 22:37:00,1635,SMART TV,2024-04-21 00:00:00
evt_4814,usr_521,cnt_007,2024-04-20 22:42:00,2194,Mobile,2024-04-21 00:00:00
evt_4286,usr_481,cnt_006,2024-04-20 23:01:00,502,MOBILE,2024-04-21 00:00:00
evt_1702,usr_504,cnt_114,2024-04-20 23:08:00,2377,SMART TV,2024-04-21 00:00:00
evt_2125,usr_247,cnt_038,2024-04-21 00:53:00,2647,mobile,2024-04-22 00:00:00
evt_0871,usr_865,cnt_096,2024-04-21 13:22:00,2312,Mobile,2024-04-22 00:00:00
evt_4437,usr_433,cnt_046,2024-04-21 14:08:00,3067,Mobile,2024-04-22 00:00:00
evt_1274,usr_502,cnt_076,2024-04-21 14:10:00,3336,web,2024-04-22 00:00:00
evt_0226,usr_240,cnt_012,2024-04-21 14:29:00,1553,WEB,2024-04-22 00:00:00
evt_0083,usr_133,cnt_107,2024-04-21 14:58:00,3347,Mobile,2024-04-22 00:00:00
evt_1954,usr_916,cnt_120,2024-04-21 15:11:00,2291,Mobile,2024-04-22 00:00:00
evt_4463,usr_788,cnt_028,2024-04-21 16:05:00,836,tablet,2024-04-22 00:00:00
evt_0954,usr_321,cnt_021,2024-04-21 16:06:00,7130,SMART TV,2024-04-22 00:00:00
evt_2064,usr_595,cnt_011,2024-04-21 17:02:00,4651,web,2024-04-22 00:00:00
evt_2381,usr_938,cnt_047,2024-04-21 17:08:00,1715,tablet,2024-04-22 00:00:00
evt_1440,usr_609,cnt_019,2024-04-21 17:55:00,680,mobile,2024-04-22 00:00:00
evt_2784,usr_543,cnt_081,2024-04-21 18:35:00,614,smart tv,2024-04-22 00:00:00
evt_3813,usr_576,cnt_034,2024-04-21 18:44:00,2226,tablet,2024-04-22 00:00:00
evt_4957,usr_292,cnt_104,2024-04-21 18:55:00,8843,Web,2024-04-22 00:00:00
evt_1290,usr_252,cnt_052,2024-04-21 19:05:00,1597,Tablet,2024-04-22 00:00:00
evt_0947,usr_469,cnt_070,2024-04-21 19:18:00,6812,smart tv,2024-04-22 00:00:00
evt_4003,usr_939,cnt_112,2024-04-21 19:26:00,7084,smart tv,2024-04-22 00:00:00
evt_1693,usr_945,cnt_033,2024-04-21 19:27:00,604,mobile,2024-04-22 00:00:00
evt_2307,usr_517,cnt_112,2024-04-21 20:50:00,3573,MOBILE,2024-04-22 00:00:00
evt_0648,usr_916,cnt_068,2024-04-21 20:52:00,3970,Mobile,2024-04-22 00:00:00
evt_3857,usr_205,cnt_025,2024-04-21 21:38:00,4260,MOBILE,2024-04-22 00:00:00
evt_2662,usr_351,cnt_049,2024-04-21 22:16:00,7159,Mobile,2024-04-22 00:00:00
evt_3203,usr_481,cnt_054,2024-04-21 22:53:00,7044,SMART TV,2024-04-22 00:00:00
evt_3877,usr_793,cnt_016,2024-04-21 22:53:00,3782,mobile,2024-04-22 00:00:00
evt_3826,usr_293,cnt_092,2024-04-21 23:08:00,489,MOBILE,2024-04-22 00:00:00
evt_4976,usr_673,cnt_114,2024-04-21 23:12:00,2175,MOBILE,2024-04-22 00:00:00
evt_1121,usr_585,cnt_116,2024-04-21 23:22:00,5995,Mobile,2024-04-22 00:00:00
evt_0297,usr_595,cnt_079,2024-04-21 23:27:00,1126,TABLET,2024-04-22 00:00:00
evt_0013,usr_500,cnt_075,2024-04-21 23:52:00,1873,mobile,2024-04-22 00:00:00
evt_0423,usr_503,cnt_045,2024-04-22 00:12:00,3047,MOBILE,2024-04-23 00:00:00
evt_1457,usr_537,cnt_085,2024-04-22 00:46:00,4179,MOBILE,2024-04-23 00:00:00
evt_4031,usr_149,cnt_095,2024-04-22 13:36:00,1486,SMART TV,2024-04-23 00:00:00
evt_0448,usr_871,cnt_019,2024-04-22 13:59:00,6062,smart tv,2024-04-23 00:00:00
evt_1900,usr_736,cnt_060,2024-04-22 14:07:00,4125,mobile,2024-04-23 00:00:00
evt_4722,usr_133,cnt_001,2024-04-22 15:20:00,2754,MOBILE,2024-04-23 00:00:00
evt_4759,usr_890,cnt_087,2024-04-22 16:24:00,1651,MOBILE,2024-04-23 00:00:00
evt_0682,usr_455,cnt_045,2024-04-22 16:32:00,7074,Web,2024-04-23 00:00:00
evt_0751,usr_272,cnt_038,2024-04-22 16:40:00,1499,mobile,2024-04-23 00:00:00
evt_4279,usr_218,cnt_094,2024-04-22 16:45:00,4368,Web,2024-04-23 00:00:00
evt_3805,usr_575,cnt_103,2024-04-22 17:02:00,4521,Mobile,2024-04-23 00:00:00
evt_1919,usr_433,cnt_063,2024-04-22 17:04:00,2579,smart tv,2024-04-23 00:00:00
evt_4882,usr_481,cnt_028,2024-04-22 17:09:00,1334,mobile,2024-04-23 00:00:00
evt_3964,usr_591,cnt_023,2024-04-22 18:25:00,2721,WEB,2024-04-23 00:00:00
evt_0124,usr_302,cnt_003,2024-04-22 18:26:00,3191,Web,2024-04-23 00:00:00
evt_4758,usr_609,cnt_072,2024-04-22 19:05:00,1608,web,2024-04-23 00:00:00
evt_0802,usr_504,cnt_061,2024-04-22 19:32:00,1548,mobile,2024-04-23 00:00:00
evt_3845,usr_192,cnt_015,2024-04-22 19:35:00,4293,mobile,2024-04-23 00:00:00
evt_1118,usr_129,cnt_104,2024-04-22 19:42:00,5478,Mobile,2024-04-23 00:00:00
evt_2383,usr_767,cnt_088,2024-04-22 19:54:00,838,SMART TV,2024-04-23 00:00:00
evt_4997,usr_368,cnt_027,2024-04-22 19:54:00,8857,SMART TV,2024-04-23 00:00:00
evt_0268,usr_761,cnt_034,2024-04-22 20:16:00,3504,web,2024-04-23 00:00:00
evt_1404,usr_313,cnt_004,2024-04-22 20:23:00,10302,MOBILE,2024-04-23 00:00:00
evt_1456,usr_293,cnt_016,2024-04-22 20:27:00,6551,Mobile,2024-04-23 00:00:00
evt_3806,usr_523,cnt_049,2024-04-22 20:33:00,4390,tablet,2024-04-23 00:00:00
evt_1598,usr_185,cnt_064,2024-04-22 20:38:00,4329,tablet,2024-04-23 00:00:00
evt_0768,usr_406,cnt_027,2024-04-22 20:54:00,1623,MOBILE,2024-04-23 00:00:00
evt_1866,usr_450,cnt_020,2024-04-22 21:04:00,5666,mobile,2024-04-23 00:00:00
evt_4282,usr_547,cnt_002,2024-04-22 21:17:00,5073,Mobile,2024-04-23 00:00:00
evt_0310,usr_537,cnt_046,2024-04-22 22:17:00,490,Mobile,2024-04-23 00:00:00
evt_1324,usr_514,cnt_047,2024-04-22 22:36:00,10028,Tablet,2024-04-23 00:00:00
evt_3820,usr_113,cnt_097,2024-04-23 00:11:00,4550,MOBILE,2024-04-24 00:00:00
evt_0711,usr_415,cnt_086,2024-04-23 00:17:00,1862,SMART TV,2024-04-24 00:00:00
evt_3141,usr_292,cnt_099,2024-04-23 00:55:00,3099,smart tv,2024-04-24 00:00:00
evt_1066,usr_273,cnt_031,2024-04-23 00:56:00,2982,Mobile,2024-04-24 00:00:00
evt_1716,usr_408,cnt_009,2024-04-23 13:09:00,1448,Smart TV,2024-04-24 00:00:00
evt_0048,usr_390,cnt_092,2024-04-23 14:57:00,465,WEB,2024-04-24 00:00:00
evt_4008,usr_848,cnt_101,2024-04-23 15:17:00,2793,MOBILE,2024-04-24 00:00:00
evt_0895,usr_454,cnt_105,2024-04-23 16:20:00,2335,Web,2024-04-24 00:00:00
evt_0607,usr_636,cnt_088,2024-04-23 16:35:00,7546,Smart TV,2024-04-24 00:00:00
evt_0822,usr_394,cnt_087,2024-04-23 16:38:00,3139,Smart TV,2024-04-24 00:00:00
evt_3666,usr_402,cnt_077,2024-04-23 16:59:00,1784,SMART TV,2024-04-24 00:00:00
evt_3206,usr_274,cnt_031,2024-04-23 17:15:00,2953,WEB,2024-04-24 00:00:00
evt_3763,usr_780,cnt_091,2024-04-23 17:55:00,1722,Web,2024-04-24 00:00:00
evt_0580,usr_938,cnt_119,2024-04-23 18:44:00,3328,mobile,2024-04-24 00:00:00
evt_1185,usr_609,cnt_089,2024-04-23 18:50:00,5255,Mobile,2024-04-24 00:00:00
